seq_id,start,end,strand,gene_id,gene_name,gene_biotype,gene_class,source,category,length
8,18425758,18474762,-,ENSGALG00010020693,,protein_coding,CODING,reference,REF,49005
8,18524196,18548809,-,ENSGALG00010022172,,protein_coding,CODING,reference,REF,24614
8,18548400,18549840,+,ENSGALG00010022175,,protein_coding,CODING,reference,REF,1441
8,18554515,18579635,-,ENSGALG00010022186,,protein_coding,CODING,reference,REF,25121
8,18579813,18617091,+,ENSGALG00010022228,,protein_coding,CODING,reference,REF,37279
8,18605990,18630843,-,ENSGALG00010022290,,protein_coding,CODING,reference,REF,24854
8,18632201,18669650,-,ENSGALG00010022325,,protein_coding,CODING,reference,REF,37450
8,18669089,18704142,+,ENSGALG00010022345,,protein_coding,CODING,reference,REF,35054
8,18736185,18767000,+,ENSGALG00010022359,,protein_coding,CODING,reference,REF,30816
8,18768919,18855360,-,ENSGALG00010022373,,protein_coding,CODING,reference,REF,86442
8,18783983,18935382,+,ENSGALG00010022435,,protein_coding,CODING,reference,REF,151400
8,18942921,19009559,-,ENSGALG00010022471,,protein_coding,CODING,reference,REF,66639
8,19070543,19267676,-,ENSGALG00010024554,,protein_coding,CODING,reference,REF,197134
8,19293971,19301816,-,ENSGALG00010022480,,protein_coding,CODING,reference,REF,7846
8,19301978,19303851,+,ENSGALG00010022486,,protein_coding,CODING,reference,REF,1874
8,19304027,19308568,-,ENSGALG00010022506,,protein_coding,CODING,reference,REF,4542
8,19308585,19330873,+,ENSGALG00010022534,,protein_coding,CODING,reference,REF,22289
8,19333028,19348240,+,ENSGALG00010022581,,protein_coding,CODING,reference,REF,15213
8,19342157,19345888,-,ENSGALG00010022645,,protein_coding,CODING,reference,REF,3732
8,19348526,19360558,+,ENSGALG00010022659,,protein_coding,CODING,reference,REF,12033
8,19361455,19365614,+,ENSGALG00010022689,,protein_coding,CODING,reference,REF,4160
8,19366045,19371219,+,ENSGALG00010022702,,protein_coding,CODING,reference,REF,5175
8,19373789,19383855,-,ENSGALG00010022717,,protein_coding,CODING,reference,REF,10067
8,19395904,19405964,-,ENSGALG00010021429,,protein_coding,CODING,reference,REF,10061
8,19405894,19460268,+,ENSGALG00010021448,,protein_coding,CODING,reference,REF,54375
8,19460722,19463114,-,ENSGALG00010021488,,protein_coding,CODING,reference,REF,2393
8,19499460,19841620,+,ENSGALG00010021153,,protein_coding,CODING,reference,REF,342161
8,19843881,19865015,+,ENSGALG00010021260,,protein_coding,CODING,reference,REF,21135
8,19869716,20020381,+,ENSGALG00010021309,,protein_coding,CODING,reference,REF,150666
8,20016600,20051684,+,ENSGALG00010021353,,protein_coding,CODING,reference,REF,35085
8,20022017,20027233,+,ENSGALG00010021384,,protein_coding,CODING,reference,REF,5217
8,20051557,20054198,-,ENSGALG00010021388,,protein_coding,CODING,reference,REF,2642
8,20054137,20059045,+,ENSGALG00010024527,,protein_coding,CODING,reference,REF,4909
8,20061027,20069115,+,ENSGALG00010021400,,protein_coding,CODING,reference,REF,8089
8,20069535,20084974,-,ENSGALG00010023664,,protein_coding,CODING,reference,REF,15440
8,20104320,20107668,+,ENSGALG00010025565,,protein_coding,CODING,reference,REF,3349
8,20111293,20140622,+,ENSGALG00010025582,,protein_coding,CODING,reference,REF,29330
8,20142136,20239404,-,ENSGALG00010025595,,protein_coding,CODING,reference,REF,97269
8,20260854,20262599,+,ENSGALG00010025598,,protein_coding,CODING,reference,REF,1746
8,20368425,20420147,+,ENSGALG00010027101,,protein_coding,CODING,reference,REF,51723
8,20421653,20425156,-,ENSGALG00010025612,,protein_coding,CODING,reference,REF,3504
8,20425117,20448525,+,ENSGALG00010025624,,protein_coding,CODING,reference,REF,23409
8,20434240,20450041,-,ENSGALG00010025660,,protein_coding,CODING,reference,REF,15802
8,20454869,20460159,+,ENSGALG00010025642,,protein_coding,CODING,reference,REF,5291
8,20461983,20465584,-,ENSGALG00010025688,,protein_coding,CODING,reference,REF,3602
8,20463427,20477178,+,ENSGALG00010025734,,protein_coding,CODING,reference,REF,13752
8,20465995,20474852,-,ENSGALG00010025809,,protein_coding,CODING,reference,REF,8858
8,20477811,20478727,-,ENSGALG00010025817,,protein_coding,CODING,reference,REF,917
8,20479454,20485603,+,ENSGALG00010025852,,protein_coding,CODING,reference,REF,6150
8,20486669,20501961,-,ENSGALG00010025862,,protein_coding,CODING,reference,REF,15293
8,20511175,20605529,-,ENSGALG00010025913,,protein_coding,CODING,reference,REF,94355
8,20605747,20626397,-,ENSGALG00010025940,,protein_coding,CODING,reference,REF,20651
8,20625405,20630603,+,ENSGALG00010025959,,protein_coding,CODING,reference,REF,5199
8,20631537,20713333,-,ENSGALG00010026010,,protein_coding,CODING,reference,REF,81797
8,20715856,20718215,-,ENSGALG00010026066,,protein_coding,CODING,reference,REF,2360
8,20718635,20722585,+,ENSGALG00010026073,,protein_coding,CODING,reference,REF,3951
8,20721375,20725495,-,ENSGALG00010026083,,protein_coding,CODING,reference,REF,4121
8,20725912,20732360,+,ENSGALG00010026093,,protein_coding,CODING,reference,REF,6449
8,20734962,20801282,-,ENSGALG00010026106,,protein_coding,CODING,reference,REF,66321
8,20805573,20816922,+,ENSGALG00010026111,,protein_coding,CODING,reference,REF,11350
8,20825076,20831091,+,ENSGALG00010026115,,protein_coding,CODING,reference,REF,6016
8,20827444,20842887,-,ENSGALG00010026128,,protein_coding,CODING,reference,REF,15444
8,20842980,20863369,+,ENSGALG00010026213,,protein_coding,CODING,reference,REF,20390
8,20863680,20873949,+,ENSGALG00010026287,,protein_coding,CODING,reference,REF,10270
8,20877645,20909752,-,ENSGALG00010026321,,protein_coding,CODING,reference,REF,32108
8,20910007,20913400,+,ENSGALG00010026325,,protein_coding,CODING,reference,REF,3394
8,20914027,20921412,-,ENSGALG00010026335,,protein_coding,CODING,reference,REF,7386
8,20930696,20948905,-,ENSGALG00010026367,,protein_coding,CODING,reference,REF,18210
8,20949084,21109429,+,ENSGALG00010026498,,protein_coding,CODING,reference,REF,160346
8,21121583,21174625,-,ENSGALG00010023309,,protein_coding,CODING,reference,REF,53043
8,21176804,21180656,+,ENSGALG00010023330,,protein_coding,CODING,reference,REF,3853
8,21185232,21199917,-,ENSGALG00010023073,,protein_coding,CODING,reference,REF,14686
8,21200170,21203506,+,ENSGALG00010023097,,protein_coding,CODING,reference,REF,3337
8,21259049,21279424,+,ENSGALG00010023052,,protein_coding,CODING,reference,REF,20376
8,21277711,21288018,-,ENSGALG00010023090,,protein_coding,CODING,reference,REF,10308
8,21287024,21289536,+,ENSGALG00010023114,,protein_coding,CODING,reference,REF,2513
8,21289766,21293351,+,ENSGALG00010023124,,protein_coding,CODING,reference,REF,3586
8,21293108,21303876,-,ENSGALG00010022999,,protein_coding,CODING,reference,REF,10769
8,21303969,21327266,-,ENSGALG00010027076,,protein_coding,CODING,reference,REF,23298
8,21351058,21371514,-,ENSGALG00010022675,,protein_coding,CODING,reference,REF,20457
8,21488476,21510355,-,ENSGALG00010023356,,protein_coding,CODING,reference,REF,21880
8,21516087,21530586,-,ENSGALG00010022860,,protein_coding,CODING,reference,REF,14500
8,21532948,21542767,-,ENSGALG00010022867,,protein_coding,CODING,reference,REF,9820
8,21545441,21558399,-,ENSGALG00010022874,,protein_coding,CODING,reference,REF,12959
8,21559621,21582876,+,ENSGALG00010022917,,protein_coding,CODING,reference,REF,23256
8,21583726,21596324,-,ENSGALG00010022948,,protein_coding,CODING,reference,REF,12599
8,21597196,21605603,-,ENSGALG00010022991,,protein_coding,CODING,reference,REF,8408
8,21608966,21627569,-,ENSGALG00010024669,,protein_coding,CODING,reference,REF,18604
8,21627789,21640553,+,ENSGALG00010024686,,protein_coding,CODING,reference,REF,12765
8,21662510,21664227,+,ENSGALG00010026936,,protein_coding,CODING,reference,REF,1718
8,21892349,22145699,-,ENSGALG00010024695,,protein_coding,CODING,reference,REF,253351
8,22269283,22318380,+,ENSGALG00010024728,,protein_coding,CODING,reference,REF,49098
8,22307928,22363882,-,ENSGALG00010024758,,protein_coding,CODING,reference,REF,55955
8,22323906,22324556,-,ENSGALG00010024768,,protein_coding,CODING,reference,REF,651
8,22380823,22690197,-,ENSGALG00010027088,,protein_coding,CODING,reference,REF,309375
8,22692518,23220942,-,ENSGALG00010024659,,protein_coding,CODING,reference,REF,528425
8,22802983,22803778,-,ENSGALG00010024774,,protein_coding,CODING,reference,REF,796
8,23236327,23311901,+,ENSGALG00010022760,,protein_coding,CODING,reference,REF,75575
8,23474228,23476037,-,ENSGALG00010022784,,protein_coding,CODING,reference,REF,1810
8,23488327,23630431,-,ENSGALG00010024514,,protein_coding,CODING,reference,REF,142105
8,23631532,23639568,+,ENSGALG00010024533,,protein_coding,CODING,reference,REF,8037
8,23668917,23696377,+,ENSGALG00010024551,,protein_coding,CODING,reference,REF,27461
8,23700875,23743392,-,ENSGALG00010024588,,protein_coding,CODING,reference,REF,42518
8,23746985,23788942,-,ENSGALG00010024596,,protein_coding,CODING,reference,REF,41958
8,23806594,23830026,+,ENSGALG00010024599,,protein_coding,CODING,reference,REF,23433
8,23829339,23883590,-,ENSGALG00010024623,,protein_coding,CODING,reference,REF,54252
8,23830917,23859668,+,ENSGALG00010027084,,protein_coding,CODING,reference,REF,28752
8,23884131,23931748,-,ENSGALG00010024642,,protein_coding,CODING,reference,REF,47618
8,23937513,23946782,-,ENSGALG00010024836,,protein_coding,CODING,reference,REF,9270
8,23947073,23974385,+,ENSGALG00010024840,,protein_coding,CODING,reference,REF,27313
8,23975234,24030027,+,ENSGALG00010024842,,protein_coding,CODING,reference,REF,54794
8,24033936,24079470,-,ENSGALG00010024861,,protein_coding,CODING,reference,REF,45535
8,24079120,24083432,+,ENSGALG00010024877,,protein_coding,CODING,reference,REF,4313
8,24083865,24128088,-,ENSGALG00010024894,,protein_coding,CODING,reference,REF,44224
8,24131378,24140798,+,ENSGALG00010024905,,protein_coding,CODING,reference,REF,9421
8,24151317,24165756,+,ENSGALG00010024984,,protein_coding,CODING,reference,REF,14440
8,24190998,24193309,-,ENSGALG00010024996,,protein_coding,CODING,reference,REF,2312
8,24193212,24213698,+,ENSGALG00010025007,,protein_coding,CODING,reference,REF,20487
8,24214539,24221539,-,ENSGALG00010025031,,protein_coding,CODING,reference,REF,7001
8,24221525,24234392,+,ENSGALG00010025057,,protein_coding,CODING,reference,REF,12868
8,24241394,24264022,+,ENSGALG00010025069,,protein_coding,CODING,reference,REF,22629
8,24274719,24318441,-,ENSGALG00010025078,,protein_coding,CODING,reference,REF,43723
8,24318947,24328632,+,ENSGALG00010025145,,protein_coding,CODING,reference,REF,9686
8,24326305,24336033,-,ENSGALG00010025155,,protein_coding,CODING,reference,REF,9729
8,24337300,24339090,-,ENSGALG00010025161,,protein_coding,CODING,reference,REF,1791
8,24349848,24499027,-,ENSGALG00010025214,,protein_coding,CODING,reference,REF,149180
8,24557343,24564887,+,ENSGALG00010025225,,protein_coding,CODING,reference,REF,7545
8,24592021,24765862,-,ENSGALG00010025250,,protein_coding,CODING,reference,REF,173842
8,24768181,24787793,-,ENSGALG00010025270,,protein_coding,CODING,reference,REF,19613
8,24788155,24793227,-,ENSGALG00010027096,,protein_coding,CODING,reference,REF,5073
8,24792857,24799077,+,ENSGALG00010025313,,protein_coding,CODING,reference,REF,6221
8,24797266,24801280,-,ENSGALG00010025280,,protein_coding,CODING,reference,REF,4015
8,24801307,24807033,+,ENSGALG00010025315,,protein_coding,CODING,reference,REF,5727
8,24809128,24812656,-,ENSGALG00010025319,,protein_coding,CODING,reference,REF,3529
8,24814950,24824599,-,ENSGALG00010025327,,protein_coding,CODING,reference,REF,9650
8,24824712,24828563,+,ENSGALG00010025342,,protein_coding,CODING,reference,REF,3852
8,24831404,24840318,-,ENSGALG00010025359,,protein_coding,CODING,reference,REF,8915
8,24840786,24849994,-,ENSGALG00010025373,,protein_coding,CODING,reference,REF,9209
8,24850104,24854715,+,ENSGALG00010025381,,protein_coding,CODING,reference,REF,4612
8,24857866,24909376,-,ENSGALG00010025422,,protein_coding,CODING,reference,REF,51511
8,24915974,24935803,-,ENSGALG00010025473,,protein_coding,CODING,reference,REF,19830
8,24916587,24926407,+,ENSGALG00010025520,,protein_coding,CODING,reference,REF,9821
8,24936902,24941417,+,ENSGALG00010025536,,protein_coding,CODING,reference,REF,4516
8,24942705,24950921,-,ENSGALG00010025549,,protein_coding,CODING,reference,REF,8217
8,24956833,24961412,+,ENSGALG00010023028,,protein_coding,CODING,reference,REF,4580
8,24962571,24964205,+,ENSGALG00010022779,,protein_coding,CODING,reference,REF,1635
8,24966097,24969141,+,ENSGALG00010022791,,protein_coding,CODING,reference,REF,3045
8,24973211,25031262,-,ENSGALG00010022813,,protein_coding,CODING,reference,REF,58052
8,25382376,25425555,-,ENSGALG00010026553,,protein_coding,CODING,reference,REF,43180
8,25443824,25466669,+,ENSGALG00010026595,,protein_coding,CODING,reference,REF,22846
8,25468565,25512830,-,ENSGALG00010026628,,protein_coding,CODING,reference,REF,44266
8,25492993,25509050,+,ENSGALG00010026635,,protein_coding,CODING,reference,REF,16058
8,25513182,25533415,-,ENSGALG00010026700,,protein_coding,CODING,reference,REF,20234
8,25533927,25905724,-,ENSGALG00010026740,,protein_coding,CODING,reference,REF,371798
8,25982465,26000776,-,ENSGALG00010026759,,protein_coding,CODING,reference,REF,18312
8,26011417,26026521,-,ENSGALG00010026780,,protein_coding,CODING,reference,REF,15105
8,26026441,26305120,+,ENSGALG00010026839,,protein_coding,CODING,reference,REF,278680
8,26027232,26030575,-,ENSGALG00010026870,,protein_coding,CODING,reference,REF,3344
8,26034667,26050028,-,ENSGALG00010026886,,protein_coding,CODING,reference,REF,15362
8,26306517,26324508,-,ENSGALG00010026889,,protein_coding,CODING,reference,REF,17992
8,26321830,26350498,+,ENSGALG00010026899,,protein_coding,CODING,reference,REF,28669
8,26352508,26365401,-,ENSGALG00010027106,,protein_coding,CODING,reference,REF,12894
8,26366317,26373242,-,ENSGALG00010026909,,protein_coding,CODING,reference,REF,6926
8,26375102,26391420,-,ENSGALG00010027108,,protein_coding,CODING,reference,REF,16319
8,26394036,26407876,-,ENSGALG00010026928,,protein_coding,CODING,reference,REF,13841
8,26637864,26965381,+,ENSGALG00010024816,,protein_coding,CODING,reference,REF,327518
8,26983698,27002480,-,ENSGALG00010023732,,protein_coding,CODING,reference,REF,18783
8,27002637,27143538,+,ENSGALG00010023806,,protein_coding,CODING,reference,REF,140902
8,27148947,27167017,-,ENSGALG00010023821,,protein_coding,CODING,reference,REF,18071
8,27174273,27184593,+,ENSGALG00010023829,,protein_coding,CODING,reference,REF,10321
8,27186874,27274379,-,ENSGALG00010023869,,protein_coding,CODING,reference,REF,87506
8,27231521,27240549,+,ENSGALG00010023885,,protein_coding,CODING,reference,REF,9029
8,27282096,27304071,+,ENSGALG00010024179,,protein_coding,CODING,reference,REF,21976
8,27471560,27495045,+,ENSGALG00010024192,,protein_coding,CODING,reference,REF,23486
8,27496119,27521837,-,ENSGALG00010024277,,protein_coding,CODING,reference,REF,25719
8,27514147,27547346,+,ENSGALG00010024332,,protein_coding,CODING,reference,REF,33200
8,27548353,27570732,+,ENSGALG00010024350,,protein_coding,CODING,reference,REF,22380
8,27580898,27710322,+,ENSGALG00010024399,,protein_coding,CODING,reference,REF,129425
8,27728067,27845877,+,ENSGALG00010024449,,protein_coding,CODING,reference,REF,117811
8,27855211,27885413,+,ENSGALG00010024473,,protein_coding,CODING,reference,REF,30203
8,27885691,27938589,-,ENSGALG00010024493,,protein_coding,CODING,reference,REF,52899
8,27949558,27961765,+,ENSGALG00010024132,,protein_coding,CODING,reference,REF,12208
8,27963181,28003117,+,ENSGALG00010024142,,protein_coding,CODING,reference,REF,39937
8,28004253,28010094,+,ENSGALG00010024151,,protein_coding,CODING,reference,REF,5842
8,28021851,28053564,+,ENSGALG00010024165,,protein_coding,CODING,reference,REF,31714
8,28089786,28094054,+,ENSGALG00010024171,,protein_coding,CODING,reference,REF,4269
8,28104071,28211200,+,ENSGALG00010027081,,protein_coding,CODING,reference,REF,107130
8,28216072,28250025,+,ENSGALG00010022848,,protein_coding,CODING,reference,REF,33954
8,28250624,28252948,+,ENSGALG00010023130,,protein_coding,CODING,reference,REF,2325
8,28255640,28271380,-,ENSGALG00010023145,,protein_coding,CODING,reference,REF,15741
8,28271702,28303150,+,ENSGALG00010023186,,protein_coding,CODING,reference,REF,31449
8,28302665,28310945,-,ENSGALG00010023216,,protein_coding,CODING,reference,REF,8281
8,28313354,28326345,+,ENSGALG00010023235,,protein_coding,CODING,reference,REF,12992
8,28334716,28351018,+,ENSGALG00010023249,,protein_coding,CODING,reference,REF,16303
8,28353397,28371521,-,ENSGALG00010023282,,protein_coding,CODING,reference,REF,18125
8,28376682,28378284,+,ENSGALG00010023362,,protein_coding,CODING,reference,REF,1603
8,28379353,28393723,-,ENSGALG00010023389,,protein_coding,CODING,reference,REF,14371
8,28408248,28545852,-,ENSGALG00010023422,,protein_coding,CODING,reference,REF,137605
8,28448924,28460511,+,ENSGALG00010023479,,protein_coding,CODING,reference,REF,11588
8,28459714,28466562,-,ENSGALG00010023506,,protein_coding,CODING,reference,REF,6849
8,28467764,28479191,-,ENSGALG00010023574,,protein_coding,CODING,reference,REF,11428
8,28577849,28669724,+,ENSGALG00010023606,,protein_coding,CODING,reference,REF,91876
8,28675500,28691352,-,ENSGALG00010023641,,protein_coding,CODING,reference,REF,15853
8,28693387,28711950,+,ENSGALG00010023693,,protein_coding,CODING,reference,REF,18564
8,28712988,28736929,-,ENSGALG00010023704,,protein_coding,CODING,reference,REF,23942
8,28740518,28756034,+,ENSGALG00010023888,,protein_coding,CODING,reference,REF,15517
8,28785032,28795733,-,ENSGALG00010023902,,protein_coding,CODING,reference,REF,10702
8,28796527,28808341,-,ENSGALG00010023917,,protein_coding,CODING,reference,REF,11815
8,28846929,29015635,-,ENSGALG00010023942,,protein_coding,CODING,reference,REF,168707
8,29015680,29017041,+,ENSGALG00010023958,,protein_coding,CODING,reference,REF,1362
8,29241713,29246634,+,ENSGALG00010023962,,protein_coding,CODING,reference,REF,4922
8,29250317,29294833,+,ENSGALG00010023987,,protein_coding,CODING,reference,REF,44517
8,29295012,29313482,-,ENSGALG00010024003,,protein_coding,CODING,reference,REF,18471
8,29317408,29323115,-,ENSGALG00010024016,,protein_coding,CODING,reference,REF,5708
8,29323232,29327042,+,ENSGALG00010024017,,protein_coding,CODING,reference,REF,3811
8,29387713,29402943,+,ENSGALG00010024023,,protein_coding,CODING,reference,REF,15231
8,29390012,29471869,-,ENSGALG00010024058,,protein_coding,CODING,reference,REF,81858
8,29471957,29486763,+,ENSGALG00010024073,,protein_coding,CODING,reference,REF,14807
